rowcode	selection	commodity
65486	191	1298
65487	191	1043
65488	191	276
65489	191	200
65490	191	164
65491	191	123
65492	191	664
65493	191	642
65494	191	493
65495	191	610
65496	191	516
65497	191	688
65498	191	915
65499	191	43
65500	191	874
65501	191	214
65502	191	732
65503	191	911
65504	191	446
65505	191	497
65506	191	1087
65507	191	908
65508	191	945
65509	191	245
65510	191	51
65511	191	88
65512	191	573
65513	191	913
65514	191	616
65515	191	27
65516	191	748
65517	191	751
65518	191	1016
65519	191	524
65520	191	431
65521	191	1041
65522	191	639
65523	191	84
65524	191	181
65525	191	764
65526	191	952
65527	191	935
65528	191	304
65529	191	42
65530	191	79
65531	191	399
65532	191	1463
65533	191	273
65534	191	411
65535	191	57
65536	191	906
65537	191	995
65538	191	292
65539	191	917
65540	191	327
65541	191	196
65542	191	112
65543	191	422
65544	191	175
65545	191	86
65546	191	795
65547	191	117
65548	191	179
65549	191	1102
65550	191	195
65551	191	447
65552	191	113
65553	191	385
65554	191	803
65555	191	878
65556	191	784
65557	191	478
65558	191	436
65559	191	302
