rowcode	selection	commodity
76341	183	698
76342	183	133
76343	183	673
76344	183	483
76345	183	419
76346	183	816
76347	183	55
76348	183	66
76349	183	687
76350	183	179
76351	183	306
76352	183	293
76353	183	717
76354	183	674
76355	183	216
76356	183	664
76357	183	138
76358	183	191
76359	183	70
76360	183	2
76361	183	43
76362	183	161
76363	183	336
76364	183	34
76365	183	535
76366	183	21
76367	183	78
76368	183	18
76369	183	478
76370	183	99
76371	183	765
76372	183	851
76373	183	36
76374	183	729
76375	183	59
76376	183	412
76377	183	442
76378	183	317
76379	183	783
76380	183	8
76381	183	1348
76382	183	964
76383	183	302
76384	183	238
76385	183	329
76386	183	38
76387	183	286
76388	183	573
76389	183	438
76390	183	269
76391	183	1165
76392	183	906
76393	183	212
76394	183	414
76395	183	132
76396	183	1168
76397	183	1389
76398	183	183
76399	183	175
76400	183	361
76401	183	789
76402	183	406
76403	183	790
76404	183	190
76405	183	256
76406	183	324
76407	183	344
76408	183	180
76409	183	811
76410	183	375
76411	183	120
76412	183	156
76413	183	157
76414	183	13
76415	183	422
76416	183	87
76417	183	722
76418	183	71
76419	183	54
76420	183	357
76421	183	257
76422	183	480
76423	183	104
76424	183	798
76425	183	284
76426	183	243
76427	183	56
76428	183	203
76429	183	144
76430	183	61
76431	183	1297
76432	183	240
76433	183	316
76434	183	692
76435	183	426
76436	183	174
76437	183	91
76438	183	14
76439	183	461
76440	183	388
76441	183	145
76442	183	1176
76443	183	1377
76444	183	173
76445	183	186
76446	183	333
76447	183	50
76448	183	39
76449	183	93
76450	183	147
76451	183	226
76452	183	4
76453	183	231
76454	183	250
76455	183	214
76456	183	1112
76457	183	1269
76458	183	33
76459	183	25
76460	183	30
76461	183	719
76462	183	643
76463	183	1338
76464	183	1079
76465	183	49
76466	183	106
76467	183	737
76468	183	117
76469	183	312
76470	183	742
76471	183	234
76472	183	364
76473	183	817
76474	183	750
76475	183	680
76476	183	1120
76477	183	1074
76478	183	352
76479	183	740
76480	183	876
76481	183	482
76482	183	401
76483	183	844
76484	183	862
76485	183	210
76486	183	44
76487	183	189
76488	183	400
76489	183	836
76490	183	41
76491	183	22
76492	183	326
76493	183	51
76494	183	72
76495	183	343
76496	183	164
76497	183	129
76498	183	92
76499	183	1403
76500	183	76
76501	183	124
76502	183	595
76503	183	1465
76504	183	898
76505	183	818
76506	183	391
76507	183	516
76508	183	1156
76509	183	146
76510	183	507
76511	183	19
76512	183	659
76513	183	1491
76514	183	806
76515	183	668
76516	183	939
76517	183	427
76518	183	211
76519	183	495
76520	183	137
76521	183	75
76522	183	374
76523	183	691
76524	183	32
76525	183	160
76526	183	168
76527	183	689
76528	183	941
76529	183	246
76530	183	185
76531	183	113
76532	183	254
76533	183	114
76534	183	105
76535	183	1565
76536	183	454
76537	183	845
76538	183	90
76539	183	695
76540	183	430
76541	183	796
76542	183	616
76543	183	1231
76544	183	252
76545	183	552
76546	183	863
76547	183	554
76548	183	548
76549	183	1100
76550	183	1159
76551	183	782
76552	183	795
76553	183	814
76554	183	464
76555	183	407
76556	183	771
76557	183	278
76558	183	1173
76559	183	1032
76560	183	1242
76561	183	486
76562	183	294
76563	183	319
76564	183	298
76565	183	846
76566	183	615
76567	183	781
76568	183	1036
76569	183	281
76570	183	1442
76571	183	757
76572	183	53
76573	183	513
76574	183	1115
76575	183	637
76576	183	115
76577	183	489
76578	183	1493
76579	183	79
76580	183	399
76581	183	654
76582	183	335
76583	183	460
76584	183	658
76585	183	258
76586	183	710
76587	183	10
76588	183	1
76589	183	229
76590	183	556
76591	183	331
76592	183	745
76593	183	342
76594	183	1364
76595	183	42
76596	183	314
76597	183	194
76598	183	265
76599	183	522
76600	183	557
76601	183	570
76602	183	345
76603	183	395
76604	183	40
76605	183	457
76606	183	773
76607	183	272
76608	183	88
76609	183	860
76610	183	453
76611	183	221
76612	183	17
76613	183	52
76614	183	241
76615	183	385
76616	183	920
76617	183	283
76618	183	682
76619	183	945
76620	183	1007
76621	183	685
76622	183	908
76623	183	280
76624	183	405
76625	183	960
76626	183	376
76627	183	1321
76628	183	946
76629	183	1163
76630	183	582
76631	183	1292
76632	183	1122
76633	183	109
76634	183	490
76635	183	7
76636	183	416
76637	183	182
76638	183	997
76639	183	701
76640	183	559
76641	183	1322
76642	183	1816
76643	183	219
76644	183	934
76645	183	239
76646	183	1105
76647	183	882
76648	183	697
76649	183	63
76650	183	415
76651	183	28
76652	183	300
76653	183	346
76654	183	549
76655	183	526
76656	183	431
76657	183	492
76658	183	491
76659	183	458
76660	183	647
76661	183	649
76662	183	328
76663	183	472
76664	183	838
76665	183	1409
76666	183	1000
76667	183	1218
76668	183	950
76669	183	553
76670	183	576
76671	183	809
76672	183	1378
76673	183	377
76674	183	255
76675	183	686
76676	183	1024
76677	183	612
76678	183	897
76679	183	434
76680	183	1068
76681	183	96
76682	183	1320
76683	183	48
76684	183	123
76685	183	263
76686	183	320
76687	183	935
76688	183	732
76689	183	27
76690	183	968
76691	183	900
76692	183	944
76693	183	585
76694	183	445
76695	183	832
76696	183	128
76697	183	353
76698	183	469
76699	183	1026
76700	183	1550
76701	183	834
76702	183	116
76703	183	130
76704	183	993
76705	183	228
76706	183	751
76707	183	1526
76708	183	821
76709	183	102
76710	183	338
76711	183	594
76712	183	380
76713	183	26
76714	183	660
76715	183	1076
76716	183	247
76717	183	178
76718	183	279
76719	183	1078
76720	183	266
76721	183	748
76722	183	379
76723	183	86
76724	183	603
76725	183	724
76726	183	808
76727	183	359
76728	183	6
76729	183	200
76730	183	1151
76731	183	436
76732	183	251
76733	183	271
76734	183	262
76735	183	111
76736	183	270
76737	183	1631
76738	183	205
76739	183	181
76740	183	610
76741	183	540
76742	183	589
76743	183	683
76744	183	166
76745	183	653
76746	183	37
76747	183	417
76748	183	663
76749	183	611
76750	183	9
76751	183	196
76752	183	1529
76753	183	227
76754	183	84
76755	183	1178
76756	183	468
76757	183	370
76758	183	630
76759	183	398
76760	183	315
76761	183	971
76762	183	463
76763	183	506
76764	183	955
76765	183	149
76766	183	739
76767	183	903
76768	183	1021
76769	183	334
76770	183	295
76771	183	1385
76772	183	325
76773	184	361
76774	184	175
76775	184	340
76776	184	52
76777	184	109
76778	184	8
76779	184	179
76780	184	484
76781	184	410
76782	184	495
76783	184	157
76784	184	1327
76785	184	319
76786	184	36
76787	184	501
76788	184	9
76789	184	176
76790	184	146
76791	184	418
76792	184	302
76793	184	806
76794	184	528
76795	184	97
76796	184	338
76797	184	185
76798	184	286
76799	184	539
76800	184	120
76801	184	40
76802	184	309
76803	184	191
76804	184	344
76805	184	531
76806	184	7
76807	184	17
76808	184	231
76809	184	96
76810	184	2
76811	184	55
76812	184	252
76813	184	350
76814	184	32
76815	184	357
76816	184	56
76817	184	18
76818	184	203
76819	184	660
76820	184	37
76821	184	41
76822	184	1009
76823	184	87
76824	184	186
76825	184	138
76826	184	771
76827	184	156
76828	184	500
76829	184	238
76830	184	586
76831	184	247
76832	184	284
76833	184	227
76834	184	781
76835	184	1247
76836	184	822
76837	184	1569
76838	184	753
76839	184	389
76840	184	677
76841	184	323
76842	184	694
76843	184	166
76844	184	635
76845	184	34
76846	184	773
76847	184	363
76848	184	211
76849	184	298
76850	184	290
76851	184	1163
76852	184	341
76853	184	540
76854	184	24
76855	184	257
76856	184	255
76857	184	180
76858	184	26
76859	184	324
76860	184	710
76861	184	164
76862	184	59
76863	184	173
76864	184	63
76865	184	513
76866	184	21
76867	184	818
76868	184	196
76869	184	505
76870	184	261
76871	184	478
76872	184	767
76873	184	159
76874	184	78
76875	184	1568
76876	184	426
76877	184	223
76878	184	674
76879	184	150
76880	184	328
76881	184	119
76882	184	3
76883	184	236
76884	184	610
76885	184	509
76886	184	60
76887	184	174
76888	184	740
76889	184	438
76890	184	107
76891	184	267
76892	184	947
76893	184	234
76894	184	997
76895	184	221
76896	184	325
76897	184	973
76898	184	404
76899	184	320
76900	184	280
76901	184	88
76902	184	391
76903	184	682
76904	184	117
76905	184	283
76906	184	270
76907	184	492
76908	184	480
76909	184	595
76910	184	558
76911	184	454
76912	184	847
76913	184	48
76914	184	253
76915	184	214
76916	184	1810
76917	184	310
76918	184	254
76919	184	1231
76920	184	171
76921	184	317
76922	184	844
76923	184	297
76924	184	561
76925	184	66
76926	184	455
76927	184	75
76928	184	189
76929	184	1157
76930	184	308
76931	184	1574
76932	184	262
76933	184	797
76934	184	27
76935	184	738
76936	184	4
76937	184	1132
76938	184	819
76939	184	70
76940	184	197
76941	184	898
76942	184	935
76943	184	116
76944	184	871
76945	184	89
76946	184	274
76947	184	511
76948	184	388
76949	184	370
76950	184	486
76951	184	229
76952	184	1118
76953	184	295
76954	184	597
76955	184	1028
76956	184	1024
76957	184	98
76958	184	877
76959	184	765
76960	184	1017
76961	184	702
76962	184	864
76963	184	1102
76964	184	547
76965	184	53
76966	184	748
76967	184	974
76968	184	128
76969	184	1464
76970	184	1061
76971	184	333
76972	184	1
76973	184	477
76974	184	419
76975	184	519
76976	184	212
76977	184	343
76978	184	1226
76979	184	619
76980	184	637
76981	184	184
76982	184	387
76983	184	251
76984	184	985
76985	184	1196
76986	184	1478
76987	184	422
76988	184	1069
76989	184	347
76990	184	61
76991	184	487
76992	184	35
76993	184	92
76994	184	392
76995	184	1639
76996	184	476
76997	184	5
76998	184	271
76999	184	353
77000	184	824
77001	184	860
77002	184	1135
77003	184	671
77004	184	85
77005	184	331
77006	184	399
77007	184	106
77008	184	445
77009	184	51
77010	184	585
77011	184	490
77012	184	482
77013	184	306
77014	184	1472
77015	184	592
77016	184	615
77017	184	930
77018	184	471
77019	184	228
77020	184	458
77021	184	1591
77022	184	969
77023	184	668
77024	184	1444
77025	184	1379
77026	184	751
77027	184	574
77028	184	208
77029	184	226
77030	184	91
77031	184	401
77032	184	342
77033	184	94
77034	184	1002
77035	184	268
77036	184	192
77037	184	130
77038	184	1545
77039	184	442
77040	184	955
77041	184	113
77042	184	398
77043	184	414
77044	184	22
77045	184	1186
77046	184	906
77047	184	193
77048	184	54
77049	184	385
77050	184	1033
77051	184	464
77052	184	683
77053	184	884
77054	184	133
77055	184	39
77056	184	922
77057	184	265
77058	184	240
77059	184	433
77060	184	1104
77061	184	554
77062	184	76
77063	184	866
77064	184	190
77065	184	686
77066	184	431
77067	184	243
77068	184	861
77069	184	149
77070	184	122
77071	184	206
77072	184	1032
77073	184	364
77074	184	602
77075	184	612
77076	184	237
77077	184	715
77078	184	336
77079	184	111
77080	184	11
77081	184	990
77082	184	617
77083	184	576
77084	184	907
77085	184	522
77086	184	770
77087	184	783
77088	184	609
77089	184	573
77090	184	769
77091	184	151
77092	184	914
77093	184	281
77094	184	1087
77095	184	202
77096	184	843
77097	184	1022
77098	184	105
77099	184	351
77100	184	1239
77101	184	893
77102	184	827
77103	184	16
77104	184	411
77105	184	869
77106	184	563
77107	184	1143
77108	184	805
77109	184	523
77110	184	789
77111	184	449
77112	184	692
77113	184	33
77114	184	512
77115	184	19
77116	184	279
77117	184	269
77118	184	1044
77119	184	1025
77120	184	352
77121	184	736
77122	184	697
77123	184	823
77124	184	345
77125	184	524
77126	184	187
77127	184	1303
77128	184	1040
77129	184	923
77130	184	1013
77131	184	654
77132	184	744
77133	184	995
77134	184	465
77135	184	216
77136	184	951
77137	184	65
77138	184	44
77139	184	112
77140	184	786
77141	184	103
77142	184	863
77143	184	167
77144	184	181
77145	184	1253
77146	184	698
77147	184	314
77148	184	756
77149	184	723
77150	184	326
77151	184	497
77152	184	1041
77153	184	867
77154	184	1089
77155	184	225
77156	184	972
77157	185	893
77158	185	461
77159	185	114
77160	185	352
77161	185	1115
77162	185	54
77163	185	219
77164	185	445
77165	185	1291
77166	185	563
77167	185	55
77168	185	97
77169	185	1036
77170	185	668
77171	185	455
77172	185	585
77173	185	980
77174	185	664
77175	185	138
77176	185	786
77177	185	6
77178	185	26
77179	185	8
77180	185	306
77181	185	41
77182	185	246
77183	185	721
77184	185	235
77185	185	102
77186	185	698
77187	185	610
77188	185	120
77189	185	360
77190	185	286
77191	185	34
77192	185	56
77193	185	66
77194	185	538
77195	185	1156
77196	185	552
77197	185	463
77198	185	419
77199	185	9
77200	185	7
77201	185	399
77202	185	2
77203	185	38
77204	185	133
77205	185	210
77206	185	430
77207	185	1081
77208	185	53
77209	185	370
77210	185	85
77211	185	43
77212	185	36
77213	185	401
77214	185	227
77215	185	145
77216	185	541
77217	185	295
77218	185	944
77219	185	1223
77220	185	319
77221	185	767
77222	185	542
77223	185	1103
77224	185	298
77225	185	539
77226	185	691
77227	185	436
77228	185	48
77229	185	939
77230	185	1366
77231	185	753
77232	185	1100
77233	185	174
77234	185	473
77235	185	21
77236	185	266
77237	185	234
77238	185	410
77239	185	696
77240	185	361
77241	185	375
77242	185	302
77243	185	161
77244	185	701
77245	185	52
77246	185	451
77247	185	629
77248	185	1367
77249	185	336
77250	185	506
77251	185	717
77252	185	4
77253	185	448
77254	185	86
77255	185	407
77256	185	770
77257	185	280
77258	185	17
77259	185	1032
77260	185	657
77261	185	790
77262	185	327
77263	185	199
77264	185	522
77265	185	326
77266	185	815
77267	185	175
77268	185	670
77269	185	105
77270	185	131
77271	185	946
77272	185	509
77273	185	109
77274	185	1007
77275	185	22
77276	185	186
77277	185	203
77278	185	191
77279	185	253
77280	185	818
77281	185	526
77282	185	592
77283	185	272
77284	185	61
77285	185	422
77286	185	137
77287	185	317
77288	185	1025
77289	185	357
77290	185	642
77291	185	130
77292	185	79
77293	185	740
77294	185	600
77295	185	662
77296	185	782
77297	185	91
77298	185	469
77299	185	159
77300	185	760
77301	185	76
77302	185	267
77303	185	739
77304	185	490
77305	185	1089
77306	185	589
77307	185	587
77308	185	288
77309	185	1135
77310	185	854
77311	185	32
77312	185	516
77313	185	784
77314	185	229
77315	185	881
77316	185	625
77317	185	565
77318	185	414
77319	185	348
77320	185	96
77321	185	93
77322	185	1336
77323	185	1505
77324	185	72
77325	185	278
77326	185	180
77327	185	1114
77328	185	561
77329	185	39
77330	185	237
77331	185	507
77332	185	81
77333	185	1574
77334	185	415
77335	185	474
77336	185	98
77337	185	710
77338	185	482
77339	185	1060
77340	185	1093
77341	185	838
77342	185	196
77343	185	460
77344	185	627
77345	185	155
77346	185	87
77347	185	1123
77348	185	444
77349	185	1329
77350	185	751
77351	185	40
77352	185	574
77353	185	581
77354	185	324
77355	185	70
77356	185	256
77357	185	674
77358	185	719
77359	185	344
77360	185	964
77361	185	46
77362	185	142
77363	185	930
77364	185	156
77365	185	398
77366	185	446
77367	185	384
77368	185	1124
77369	185	695
77370	185	866
77371	185	116
77372	185	117
77373	185	937
77374	185	121
77375	185	492
77376	185	214
77377	185	388
77378	185	23
77379	185	3
77380	185	465
77381	185	1141
77382	185	84
77383	185	263
77384	185	228
77385	185	44
77386	185	1290
77387	185	1270
77388	185	160
77389	185	1122
77390	185	547
77391	185	88
77392	185	157
77393	185	750
77394	185	1274
77395	185	569
77396	185	601
77397	185	243
77398	185	711
77399	185	112
77400	185	508
77401	185	247
77402	185	99
77403	185	438
77404	185	164
77405	185	878
77406	185	960
77407	185	143
77408	185	769
77409	185	82
77410	185	28
77411	185	187
77412	185	949
77413	185	146
77414	185	353
77415	185	470
77416	185	18
77417	185	115
77418	185	464
77419	185	391
77420	185	989
77421	185	314
77422	185	525
77423	185	611
77424	185	836
77425	185	748
77426	185	433
77427	185	400
77428	185	935
77429	185	144
77430	185	797
77431	185	279
77432	185	981
77433	185	50
77434	185	495
77435	185	261
77436	185	1393
77437	185	535
77438	185	381
77439	185	290
77440	185	78
77441	185	956
77442	185	1506
77443	185	341
77444	185	59
77445	185	216
77446	185	1705
77447	185	1166
77448	185	111
77449	185	616
77450	185	1176
77451	185	231
77452	185	896
77453	185	274
77454	185	181
77455	185	282
77456	185	403
77457	185	1074
77458	185	294
77459	185	505
77460	185	195
77461	185	252
77462	185	472
77463	185	845
77464	185	945
77465	185	269
77466	185	776
77467	185	309
77468	185	257
77469	185	189
77470	185	1584
77471	185	1637
77472	185	193
77473	185	742
77474	185	10
77475	185	894
77476	185	1757
77477	185	550
77478	185	540
77479	185	307
77480	185	467
77481	185	236
77482	185	576
77483	185	486
77484	185	173
77485	185	908
77486	185	393
77487	185	1108
77488	185	559
77489	185	284
77490	185	376
77491	185	218
77492	185	1749
77493	185	1394
77494	185	69
77495	185	452
77496	185	987
77497	185	562
77498	185	480
77499	185	1262
77500	185	241
77501	185	179
77502	185	993
77503	185	113
77504	185	129
77505	185	1051
77506	185	395
77507	185	704
77508	185	666
77509	185	597
77510	185	283
77511	185	238
77512	185	1173
77513	185	483
77514	185	392
77515	185	359
77516	185	31
77517	185	920
77518	185	334
77519	185	417
77520	185	404
77521	185	379
77522	185	1444
77523	185	166
77524	185	942
77525	185	249
77526	185	140
77527	185	380
77528	185	385
77529	185	1438
77530	185	898
77531	185	934
77532	185	200
77533	185	887
77534	185	206
77535	185	1383
77536	185	172
77537	185	713
77538	185	851
77539	185	553
77540	185	1614
77541	185	416
77542	185	328
77543	185	104
77544	185	729
77545	185	1048
77546	185	744
77547	185	659
77548	185	798
77549	185	487
77550	185	1269
77551	185	275
77552	185	37
77553	185	119
77554	185	1364
77555	185	687
77556	185	152
77557	185	972
77558	185	801
77559	185	551
77560	185	64
77561	185	71
77562	185	182
77563	185	1120
77564	185	745
77565	185	248
77566	185	971
77567	185	1289
77568	185	250
77569	185	424
77570	185	870
77571	185	212
77572	185	449
77573	185	1391
77574	185	11
77575	185	33
77576	185	171
77577	185	660
77578	185	997
77579	185	276
77580	185	806
77581	185	123
77582	185	1563
77583	185	281
77584	185	251
77585	185	846
77586	185	201
77587	185	733
77588	185	49
77589	185	933
77590	185	271
77591	185	325
77592	185	75
77593	185	652
77594	185	1073
77595	185	545
77596	185	1006
77597	185	330
77598	185	466
77599	185	1780
77600	185	273
77601	185	656
77602	185	265
77603	185	441
77604	185	1037
77605	185	1030
77606	185	323
