rowcode	selection	commodity
8114	26	512
8115	26	1269
8116	26	310
8117	26	283
8118	26	145
8119	26	895
8120	26	254
8121	26	245
8122	27	463
8123	27	917
8124	27	613
8125	27	956
8126	27	66
8127	27	186
8128	27	70
8129	27	54
8130	27	69
8131	27	219
8132	27	174
8133	27	95
8134	27	41
8135	27	77
8136	27	129
8137	27	286
8138	27	1252
8139	27	53
8140	27	144
8141	27	50
8142	27	139
8143	27	17
8144	27	156
8145	27	96
8146	27	18
8147	27	12
8148	27	8
8149	27	55
8150	27	753
8151	27	1265
8152	27	597
8153	27	828
8154	27	888
8155	27	206
8156	27	379
8157	27	133
8158	27	952
8159	27	85
8160	27	467
8161	27	244
8162	27	438
8163	27	695
8164	27	234
8165	27	699
8166	27	280
8167	27	83
8168	27	688
8169	27	1156
8170	27	102
8171	27	404
8172	27	1266
8173	27	510
8174	27	867
8175	27	34
8176	27	296
8177	27	7
8178	27	401
8179	27	795
8180	27	407
8181	27	122
8182	27	284
8183	27	742
8184	27	1267
8185	27	775
8186	27	48
8187	27	705
8188	27	166
8189	27	544
8190	27	56
8191	27	586
8192	27	1118
8193	27	290
8194	27	87
8195	27	554
8196	27	806
8197	27	322
8198	27	994
8199	27	815
8200	27	816
8201	27	1203
8202	27	1226
8203	27	442
8204	27	515
8205	27	36
8206	27	43
8207	27	120
8208	27	171
8209	27	59
8210	27	19
8211	27	686
8212	27	790
8213	27	808
8214	27	883
8215	27	91
8216	27	1100
8217	27	684
8218	27	1268
8219	27	143
8220	27	1105
8221	27	35
8222	27	75
8223	27	310
8224	27	182
8225	27	933
8226	27	943
8227	27	1038
8228	27	352
8229	27	38
8230	27	698
8231	27	181
8232	27	996
8233	27	251
8234	27	250
8235	27	866
8236	27	748
8237	27	446
8238	27	447
8239	27	759
8240	27	382
8241	27	276
8242	27	846
8243	27	1081
8244	27	86
8245	27	175
8246	27	31
8247	27	1074
8248	27	980
8249	27	831
8250	27	292
8251	27	333
8252	27	398
8253	27	1222
8254	27	676
8255	27	231
8256	27	377
8257	27	126
8258	27	1119
8259	27	624
8260	27	247
8261	27	532
8262	27	4
8263	27	228
8264	27	594
8265	27	1269
8266	27	414
8267	27	971
8268	27	388
8269	27	30
8270	27	897
8271	27	1002
8272	27	539
8273	27	331
8274	27	1270
8275	27	32
8276	27	975
8277	27	1212
8278	27	79
8279	27	161
8280	27	1202
8281	27	1005
8282	27	737
8283	27	445
8284	27	451
8285	27	131
8286	27	1271
8287	27	1112
8288	27	92
8289	27	465
8290	27	46
8291	27	293
8292	27	687
8293	27	673
8294	27	625
8295	27	505
8296	27	651
8297	27	1190
8298	27	1134
8299	27	327
8300	27	114
8301	27	872
8302	27	925
8303	27	730
8304	27	279
8305	27	25
8306	27	6
8307	27	326
8308	27	449
8309	27	786
8310	27	116
8311	27	155
8312	27	538
8313	27	138
8314	27	140
8315	27	150
8316	27	371
8317	27	201
8318	27	61
8319	27	314
8320	27	104
8321	27	1042
8322	27	221
8323	27	306
8324	27	1084
8325	27	568
8326	27	93
8327	27	298
8328	27	117
8329	27	444
8330	27	907
8331	27	464
8332	27	1
8333	27	10
8334	27	1263
8335	27	121
8336	27	232
8337	27	1095
8338	27	318
8339	27	556
8340	27	211
8341	27	1219
8342	27	242
8343	27	664
8344	27	642
8345	27	39
8346	27	713
8347	27	135
8348	27	1243
8349	27	111
8350	27	741
8351	27	274
8352	27	381
8353	27	283
8354	27	1242
8355	27	90
8356	27	536
8357	27	261
8358	27	627
8359	27	512
8360	27	64
8361	27	88
8362	27	1239
8363	27	58
8364	27	648
8365	27	5
8366	27	137
8367	27	49
8368	27	78
8369	27	422
8370	27	1211
8371	27	732
8372	27	585
8373	27	1224
8374	27	252
8375	27	1233
8376	27	253
8377	27	1250
8378	27	873
8379	27	107
8380	27	671
8381	27	618
8382	27	21
8383	27	2
8384	27	751
8385	27	308
8386	27	507
8387	27	770
8388	27	356
8389	27	913
8390	27	316
8391	27	993
8392	27	52
8393	27	540
8394	27	430
8395	27	923
8396	27	426
8397	27	227
8398	27	1272
8399	27	72
8400	27	187
8401	27	1273
8402	27	1274
8403	27	360
8404	27	302
8405	27	236
8406	27	1126
8407	27	106
8408	27	1220
8409	27	541
8410	27	802
8411	27	1241
8412	27	997
8413	27	552
8414	27	68
8415	27	611
8416	27	127
8417	27	650
8418	27	1275
8419	27	756
8420	27	766
8421	27	294
8422	27	984
8423	27	235
8424	27	160
8425	27	1248
8426	27	937
8427	27	735
8428	27	1276
8429	27	711
8430	27	402
8431	27	1277
8432	27	105
8433	27	386
8434	27	547
8435	27	239
8436	27	528
8437	27	691
8438	27	342
8439	27	9
8440	27	1149
8441	27	905
8442	27	1229
8443	27	1236
8444	27	190
8445	27	29
8446	27	981
8447	27	1278
8448	27	336
8449	27	98
8450	27	1073
8451	27	657
8452	27	220
8453	27	470
8454	27	40
8455	27	20
8456	27	1279
8457	27	1280
8458	27	986
8459	27	950
8460	27	170
8461	27	1281
8462	27	909
8463	27	343
8464	27	1227
8465	27	525
8466	27	1221
8467	27	81
8468	27	1282
8469	27	142
8470	27	516
8471	27	518
8472	27	456
8473	27	1283
8474	27	977
8475	27	375
8476	27	727
8477	27	1337
8478	27	779
8479	27	1101
8480	27	904
8481	27	887
8482	27	413
8483	27	1069
8484	27	320
8485	27	658
8486	27	301
8487	27	483
8488	27	494
8489	27	1175
8490	27	466
8491	27	197
8492	27	1338
8493	27	395
8494	27	1339
8495	27	1340
8496	27	262
8497	27	99
8498	27	1147
8499	27	835
8500	27	207
8501	27	410
8502	27	15
8503	27	637
8504	27	357
8505	27	797
8506	27	665
8507	27	370
8508	27	267
8509	27	506
8510	27	204
8511	27	387
8512	27	587
8513	27	134
8514	27	837
8515	27	1341
8516	27	1342
8517	27	492
8518	27	749
8519	27	462
8520	27	1321
8521	27	147
8522	27	380
8523	27	1343
8524	27	1007
8525	27	193
8526	27	773
8527	27	924
8528	27	1344
8529	27	265
8530	27	880
8531	27	864
8532	27	149
8533	27	460
8534	27	1114
8535	27	823
8536	27	668
8537	27	249
8538	27	1013
8539	27	717
8540	27	616
8541	27	826
8542	27	600
8543	27	489
8544	27	670
8545	27	1148
8546	27	469
8547	27	255
8548	27	1197
8549	27	595
8550	27	1295
8551	27	509
8552	27	1166
8553	27	477
8554	27	334
8555	27	94
8556	27	666
8557	27	810
8558	27	3
8559	27	916
8560	27	1345
8561	27	345
8562	27	1021
8563	27	644
8564	27	1290
8565	27	995
8566	27	1158
8567	27	782
8568	27	408
8569	27	366
8570	27	1346
8571	27	218
8572	27	399
8573	27	978
8574	27	1325
8575	27	153
8576	27	163
8577	27	561
8578	27	384
8579	27	136
8580	27	1159
8581	27	1133
8582	27	1347
8583	27	818
8584	27	860
8585	27	429
8586	27	598
8587	27	432
8588	27	701
8589	27	486
8590	27	1293
8591	27	635
8592	27	576
8593	27	848
8594	27	1124
8595	27	1296
8596	27	1172
8597	27	125
8598	27	225
8599	27	744
8600	27	332
8601	27	119
8602	27	900
8603	27	548
8604	27	877
8605	27	97
8606	27	369
8607	27	248
8608	27	661
8609	27	33
8610	27	881
8611	27	63
8612	27	660
8613	27	564
8614	27	602
8615	27	1348
8616	27	112
8617	27	146
8618	27	22
8619	27	789
8620	27	569
8621	27	113
8622	27	946
8623	27	1063
8624	27	1196
8625	27	154
8626	27	1349
8627	27	1350
8628	27	628
8629	27	1170
8630	27	315
8631	27	256
8632	27	854
8633	27	1351
8634	27	999
8635	27	271
8636	27	243
8637	27	1143
8638	27	130
8639	27	987
8640	27	132
8641	27	42
8642	27	246
8643	27	1352
8644	27	769
8645	27	582
8646	27	822
8647	27	1035
8648	27	615
8649	27	1048
8650	27	110
8651	27	270
8652	27	719
8653	27	915
8654	27	157
8655	27	60
8656	27	1028
8657	27	771
8658	27	721
8659	27	1353
8660	27	208
8661	27	979
8662	27	1354
8663	27	1152
8664	27	608
8665	27	1167
8666	27	681
8667	27	1086
8668	27	1039
8669	27	957
8670	27	622
8671	27	963
8672	27	391
8673	27	1235
8674	27	1141
8675	27	167
8676	27	1306
8677	27	726
8678	27	785
8679	27	706
8680	27	1355
8681	27	832
8682	27	434
8683	27	921
8684	27	964
8685	27	800
8686	27	376
8687	27	173
8688	27	819
8689	27	593
8690	27	1333
8691	27	754
8692	27	145
8693	27	679
8694	27	811
8695	27	1300
8696	27	988
8697	27	1016
8698	27	223
8699	27	1311
8700	27	1356
8701	27	1314
8702	27	1302
8703	27	1169
8704	27	1232
8705	27	1357
8706	27	118
8707	27	571
8708	27	724
8709	27	281
8710	27	1288
8711	27	763
8712	27	734
8713	27	216
8714	27	1247
8715	27	803
8716	28	789
8717	28	535
8718	28	138
8719	28	186
8720	28	279
8721	28	20
8722	28	691
8723	28	430
8724	28	382
8725	28	76
8726	28	17
8727	28	548
8728	28	557
8729	28	78
8730	28	1364
8731	28	1057
8732	28	870
8733	28	1303
8734	28	50
8735	28	1365
8736	28	771
8737	28	1366
8738	28	1367
8739	28	159
8740	28	117
8741	28	876
8742	28	1276
8743	28	173
8744	28	1175
8745	28	156
8746	28	43
8747	28	38
8748	28	585
8749	28	962
8750	28	1315
8751	28	1181
8752	28	1097
8753	28	381
8754	28	1289
8755	28	801
8756	28	1265
8757	28	58
8758	28	980
8759	28	434
8760	28	87
8761	28	33
8762	28	1368
8763	28	898
8764	28	69
8765	28	110
8766	28	1369
8767	28	828
8768	28	135
8769	28	461
8770	28	54
8771	28	219
8772	28	323
8773	28	520
8774	28	70
8775	28	1143
8776	28	19
8777	28	1274
8778	28	901
8779	28	956
8780	28	91
8781	28	1317
8782	28	515
8783	28	1086
8784	28	698
8785	28	94
8786	28	387
8787	28	342
8788	28	477
8789	28	650
8790	28	12
8791	28	1370
8792	28	92
8793	28	255
8794	28	157
8795	28	686
8796	28	51
8797	28	283
8798	28	344
8799	28	206
8800	28	826
8801	28	370
8802	28	850
8803	28	1042
8804	28	416
8805	28	437
8806	28	81
8807	28	617
8808	28	664
8809	28	1243
8810	28	246
8811	28	166
8812	28	916
8813	28	627
8814	28	552
8815	28	119
8816	28	324
8817	28	113
8818	28	189
8819	28	1358
8820	28	1301
8821	28	567
8822	28	399
8823	28	1038
8824	28	1110
8825	28	872
8826	28	1
8827	28	10
8828	28	5
8829	28	495
8830	28	637
8831	28	937
8832	28	125
8833	28	446
8834	28	827
8835	28	1371
8836	28	556
8837	28	1031
8838	28	503
8839	28	1123
8840	28	992
8841	28	32
8842	28	413
8843	28	129
8844	28	34
8845	28	735
8846	28	192
8847	28	981
8848	28	1235
8849	28	412
8850	28	164
8851	28	357
8852	28	642
8853	28	570
8854	28	35
8855	28	122
8856	28	1236
8857	28	64
8858	28	133
8859	28	544
8860	28	6
8861	28	126
8862	28	30
8863	28	975
8864	28	1372
8865	28	1005
8866	28	987
8867	28	65
8868	28	950
8869	28	524
8870	28	466
8871	28	111
8872	28	995
8873	28	1220
8874	28	261
8875	28	229
8876	28	2
8877	28	1222
8878	28	144
8879	28	832
8880	28	121
8881	28	139
8882	28	1043
8883	28	251
8884	28	55
8885	28	231
8886	28	326
8887	28	320
8888	28	227
8889	28	262
8890	28	27
8891	28	36
8892	28	314
8893	28	841
8894	28	49
8895	28	978
8896	28	377
8897	28	83
8898	28	1017
8899	28	424
8900	28	597
8901	28	4
8902	28	1004
8903	28	1024
8904	28	106
8905	28	175
8906	28	469
8907	28	1120
8908	28	525
8909	28	16
8910	28	883
8911	28	864
8912	28	478
8913	28	7
8914	28	465
8915	28	768
8916	28	308
8917	28	505
8918	28	394
8919	28	316
8920	28	414
8921	28	181
8922	28	748
8923	28	763
8924	28	155
8925	28	809
8926	28	442
8927	28	11
8928	28	1102
8929	28	810
8930	28	29
8931	28	554
8932	28	705
8933	28	454
8934	28	31
8935	28	352
8936	28	252
8937	28	334
8938	28	806
8939	28	1177
8940	28	490
8941	28	682
8942	28	1185
8943	28	775
8944	28	959
8945	28	588
8946	28	105
8947	28	474
8948	28	410
8949	28	1270
8950	28	3
8951	28	120
8952	28	913
8953	28	331
8954	28	1025
8955	28	1016
8956	28	695
8957	28	441
8958	28	358
8959	28	1247
8960	28	547
8961	28	817
8962	28	609
8963	28	52
8964	28	1257
8965	28	86
8966	28	1275
8967	28	71
8968	28	296
8969	28	75
8970	28	1326
8971	28	696
8972	28	871
8973	28	551
8974	28	41
8975	28	211
8976	28	467
8977	28	306
8978	28	791
8979	28	1028
8980	28	40
8981	28	797
8982	28	674
8983	28	766
8984	28	93
8985	28	1063
8986	28	247
8987	28	616
8988	28	790
8989	28	587
8990	28	1344
8991	28	769
8992	28	8
8993	28	234
8994	28	191
8995	28	102
8996	28	80
8997	28	1305
8998	28	391
8999	28	37
9000	28	1284
9001	28	398
9002	28	812
9003	28	1376
9004	28	142
9005	28	114
9006	28	379
9007	28	1137
9008	28	53
9009	28	1297
9010	28	969
9011	28	615
9012	28	1000
9013	28	1377
9014	28	360
9015	28	244
9016	28	1081
9017	28	216
9018	28	395
9019	28	154
9020	28	611
9021	28	722
9022	28	318
9023	28	99
9024	28	923
9025	28	39
9026	28	405
9027	28	757
9028	28	652
9029	28	79
9030	28	384
9031	28	897
9032	28	1226
9033	28	594
9034	28	455
9035	28	1029
9036	28	104
9037	28	586
9038	28	770
9039	28	1378
9040	28	134
9041	28	61
9042	28	445
9043	28	295
9044	28	630
9045	28	1074
9046	28	740
9047	28	977
9048	28	116
9049	28	693
9050	28	385
9051	28	917
9052	28	136
9053	28	228
9054	28	1379
9055	28	893
9056	28	971
9057	28	781
9058	29	1243
9059	29	186
9060	29	556
9061	29	55
9062	29	144
9063	29	828
9064	29	175
9065	29	50
9066	29	54
9067	29	146
9068	29	320
9069	29	5
9070	29	1102
9071	29	1373
9072	29	22
9073	29	525
9074	29	153
9075	29	38
9076	29	19
9077	29	585
9078	29	1110
9079	29	93
9080	29	279
9081	29	105
9082	29	248
9083	29	1374
9084	29	1095
9085	29	234
9086	29	8
9087	29	6
9088	29	75
9089	29	227
9090	29	461
9091	29	58
9092	29	31
9093	29	43
9094	29	206
9095	29	102
9096	29	29
9097	29	36
9098	29	616
9099	29	86
9100	29	120
9101	29	547
9102	29	413
9103	29	69
9104	29	1042
9105	29	898
9106	29	336
9107	29	1226
9108	29	4
9109	29	1086
9110	29	401
9111	29	404
9112	29	302
9113	29	223
9114	29	219
9115	29	691
9116	29	827
9117	29	104
9118	29	1228
9119	29	962
9120	29	844
9121	29	477
9122	29	70
9123	29	1262
9124	29	392
9125	29	456
9126	29	515
9127	29	1222
9128	29	17
9129	29	843
9130	29	399
9131	29	443
9132	29	136
9133	29	913
9134	29	1175
9135	29	812
9136	29	33
9137	29	129
9138	29	864
9139	29	135
9140	29	380
9141	29	3
9142	29	1275
9143	29	1375
9144	29	125
9145	29	466
9146	29	434
9147	29	426
9148	29	1204
9149	29	16
9150	29	686
9151	29	1296
9152	29	1248
9153	29	750
9154	29	13
9155	29	28
9156	29	1185
9157	29	505
9158	29	539
9159	29	316
9160	29	502
9161	29	126
9162	29	386
9163	29	377
9164	29	975
9165	29	283
9166	29	34
9167	29	11
9168	29	360
9169	29	274
9170	29	10
9171	29	21
9172	29	352
9173	29	489
9174	29	441
9175	29	814
9176	29	881
9177	29	387
9178	29	99
9179	29	1006
9180	29	1221
9181	29	139
9182	29	467
9183	29	871
9184	29	642
9185	29	782
9186	29	49
9187	29	138
9188	29	826
9189	29	319
9190	29	157
9191	29	1333
9192	29	597
9193	29	1371
9194	29	527
9195	29	980
9196	29	766
9197	29	65
9198	29	25
9199	29	18
9200	29	949
9201	29	314
9202	29	1074
9203	29	53
9204	29	116
9205	29	326
9206	29	552
9207	29	654
9208	29	41
9209	29	786
9210	29	665
9211	29	238
9212	29	342
9213	29	917
9214	29	76
9215	29	971
9216	29	1380
9217	29	1381
9218	29	442
9219	29	2
9220	29	670
9221	29	252
9222	29	1173
9223	29	81
9224	29	860
9225	29	586
9226	29	858
9227	29	445
9228	29	92
9229	29	280
9230	29	228
9231	29	178
9232	29	294
9233	29	391
9234	29	1382
9235	29	293
9236	29	74
9237	29	863
9238	29	462
9239	29	1383
9240	29	561
9241	29	1189
9242	29	253
9243	29	347
9244	29	972
9245	29	78
9246	29	26
9247	29	541
9248	29	1190
9249	29	119
9250	29	39
9251	29	584
9252	29	91
9253	29	310
9254	29	1384
9255	29	323
9256	29	106
9257	29	723
9258	29	696
9259	29	635
9260	29	666
9261	29	450
9262	29	611
9263	29	790
9264	29	331
9265	29	451
9266	29	1385
9267	29	872
9268	29	71
9269	29	1293
9270	29	469
9271	29	1004
9272	29	806
9273	29	23
9274	29	306
9275	29	375
9276	29	140
9277	29	1005
9278	29	1386
9279	29	40
9280	29	12
9281	29	1356
9282	29	1024
9283	29	94
9284	29	85
9285	29	998
9286	29	251
9287	29	124
9288	29	925
9289	29	512
9290	29	1266
9291	29	1247
9292	29	490
9293	29	1094
9294	29	465
9295	29	1319
9296	29	897
9297	29	1229
9298	29	986
9299	29	576
9300	29	430
9301	29	64
9302	29	115
9303	29	156
9304	29	1246
9305	29	163
9306	29	255
9307	29	32
9308	29	770
9309	29	783
9310	29	664
9311	29	150
9312	29	795
9313	29	574
9314	29	405
9315	29	884
9316	29	1267
9317	29	619
9318	29	719
9319	29	254
9320	29	977
9321	29	1370
9322	29	836
9323	29	388
9324	29	495
9325	29	359
9326	29	357
9327	29	425
9328	29	87
9329	29	134
9330	29	1230
9331	29	154
9332	29	945
9333	29	805
9334	29	269
9335	29	88
9336	29	1039
9337	29	20
9338	29	1387
9339	29	381
9340	29	7
9341	29	250
9342	29	693
9343	29	682
9344	30	789
9345	30	156
9346	30	528
9347	30	449
9348	30	734
9349	30	234
9350	30	102
9351	30	114
9352	30	55
9353	30	175
9354	30	1112
9355	30	28
9356	30	107
9357	30	128
9358	30	105
9359	30	39
9360	30	126
9361	30	33
9362	30	161
9363	30	117
9364	30	246
9365	30	483
9366	30	585
9367	30	30
9368	30	2
9369	30	31
9370	30	93
9371	30	916
9372	30	1029
9373	30	600
9374	30	360
9375	30	582
9376	30	326
9377	30	543
9378	30	1388
9379	30	120
9380	30	434
9381	30	106
9382	30	76
9383	30	495
9384	30	445
9385	30	782
9386	30	414
9387	30	235
9388	30	3
9389	30	211
9390	30	29
9391	30	1102
9392	30	219
9393	30	50
9394	30	347
9395	30	359
9396	30	140
9397	30	987
9398	30	1275
9399	30	1380
9400	30	863
9401	30	665
9402	30	515
9403	30	474
9404	30	446
9405	30	352
9406	30	461
9407	30	637
9408	30	251
9409	30	228
9410	30	221
9411	30	58
9412	30	181
9413	30	382
9414	30	744
9415	30	8
9416	30	964
9417	30	797
9418	30	1042
9419	30	763
9420	30	206
9421	30	552
9422	30	36
9423	30	557
9424	30	357
9425	30	131
9426	30	404
9427	30	280
9428	30	70
9429	30	507
9430	30	1315
9431	30	53
9432	30	627
9433	30	398
9434	30	149
9435	30	379
9436	30	450
9437	30	1309
9438	30	1389
9439	30	6
9440	30	594
9441	30	1303
9442	30	138
9443	30	145
9444	30	323
9445	30	157
9446	30	1065
9447	30	597
9448	30	609
9449	30	1025
9450	30	174
9451	30	472
9452	30	78
9453	30	771
9454	30	259
9455	30	41
9456	30	277
9457	30	238
9458	30	214
9459	30	790
9460	30	684
9461	30	69
9462	30	16
9463	30	686
9464	30	812
9465	30	132
9466	30	133
9467	30	399
9468	30	817
9469	30	342
9470	30	231
9471	30	71
9472	30	760
9473	30	166
9474	30	695
9475	30	642
9476	30	216
9477	30	1329
9478	30	683
9479	30	91
9480	30	121
9481	30	345
9482	30	327
9483	30	358
9484	30	111
9485	30	190
9486	30	388
9487	30	971
9488	30	261
9489	30	426
9490	30	832
9491	30	1390
9492	30	336
9493	30	1039
9494	30	12
9495	30	467
9496	30	375
9497	30	436
9498	30	441
9499	30	283
9500	30	410
9501	30	38
9502	30	49
9503	30	116
9504	30	516
9505	30	202
9506	30	933
9507	30	48
9508	30	237
9509	30	705
9510	30	315
9511	30	651
9512	30	298
9513	30	376
9514	30	405
9515	30	179
9516	30	401
9517	30	1190
9518	30	310
9519	30	314
9520	30	113
9521	30	1253
9522	30	1243
9523	30	477
9524	30	884
9525	30	63
9526	30	898
9527	30	333
9528	30	104
9529	30	769
9530	30	19
9531	30	87
9532	30	416
9533	30	1344
9534	30	698
9535	30	616
9536	30	1038
9537	30	554
9538	30	92
9539	30	1043
9540	30	1236
9541	30	155
9542	30	125
9543	30	748
9544	30	210
9545	30	370
9546	30	741
9547	30	465
9548	30	505
9549	30	269
9550	30	547
9551	30	791
9552	30	751
9553	30	1024
9554	30	544
9555	30	1108
9556	30	385
9557	30	17
9558	30	1381
9559	30	334
9560	30	318
9561	30	562
9562	30	1300
9563	30	134
9564	30	254
9565	30	5
9566	30	864
9567	30	1224
9568	30	749
9569	30	136
9570	30	37
9571	30	1246
9572	30	1276
9573	30	61
9574	30	79
9575	30	783
9576	30	99
9577	30	80
9578	30	1000
9579	30	776
9580	30	186
9581	30	51
9582	30	711
9583	30	18
9584	30	81
9585	30	930
9586	30	1021
9587	30	262
9588	30	331
9589	30	1219
9590	30	418
9591	30	937
9592	30	654
9593	30	153
9594	30	40
9595	30	86
9596	30	1040
9597	30	1391
9598	30	1156
9599	30	115
9600	30	753
9601	30	1250
9602	30	750
9603	30	538
9604	30	809
9605	30	735
9606	30	356
9607	30	98
9608	30	843
9609	30	1339
9610	30	1393
9611	30	442
9612	30	512
9613	30	1321
9614	30	617
9615	30	525
9616	30	146
9617	30	556
9618	30	430
9619	30	691
9620	30	682
9621	30	66
9622	30	611
9623	30	664
9624	30	870
9625	30	858
9626	30	1231
9627	30	1180
9628	30	806
9629	30	227
9630	30	180
9631	30	1394
9632	30	54
9633	30	894
9634	30	1217
9635	30	879
9636	30	1333
9637	30	957
9638	30	144
9639	30	1037
9640	30	353
9641	30	90
9642	30	279
9643	30	380
9644	30	1364
9645	30	823
9646	30	468
9647	30	816
9648	30	466
9649	30	154
9650	30	1052
9651	30	22
9652	30	902
9653	30	959
9654	30	798
9655	30	826
9656	30	43
9657	30	302
9658	30	243
9659	30	460
9660	30	931
9661	30	1235
9662	30	548
9663	30	822
9664	30	444
9665	30	338
9666	30	876
9667	30	168
9668	30	316
9669	30	247
9670	30	24
9671	30	1374
9672	30	1289
9673	30	1141
9674	30	913
9675	30	602
9676	30	674
9677	30	195
9678	30	619
9679	30	294
9680	30	1158
9681	30	384
9682	30	431
9683	30	96
9684	30	770
9685	30	25
9686	30	324
9687	30	535
9688	30	60
9689	30	658
9690	30	475
9691	30	1395
9692	30	612
9693	30	469
9694	30	835
9695	30	250
9696	30	981
9697	30	391
9698	30	34
9699	30	592
9700	30	975
9701	30	159
9702	30	178
9703	30	341
9704	30	320
9705	30	1143
9706	30	1396
9707	30	857
9708	30	75
9709	30	1294
9710	30	526
9711	30	696
9712	30	997
9713	30	1397
9714	30	56
9715	30	1006
9716	30	719
9717	30	737
9718	30	1296
9719	30	44
9720	30	657
9721	30	893
9722	30	110
9723	30	1398
9724	30	489
9725	30	827
9726	30	290
9727	30	1283
9728	30	588
9729	30	1049
9730	30	1094
9731	30	1004
9732	30	265
9733	30	1222
9734	30	840
9735	30	1265
9736	30	850
9737	30	1399
9738	30	129
9739	30	422
9740	30	4
9741	30	1400
9742	30	845
9743	30	1401
9744	30	949
9745	30	292
9746	30	371
9747	30	1079
9748	30	1
9749	30	568
9750	30	64
9751	30	1402
9752	30	368
9753	30	571
9754	30	1363
9755	30	868
9756	30	801
9757	30	917
9758	30	761
9759	30	818
9760	30	1066
9761	30	522
9762	30	962
9763	30	1095
9764	30	504
9765	30	757
9766	30	567
9767	30	10
9768	30	1403
9769	30	7
9770	30	756
9771	30	381
9772	30	1404
9773	30	42
9774	30	1379
9775	30	980
9776	30	1336
9777	30	785
9778	30	500
9779	30	945
9780	30	1269
9781	30	775
9782	30	271
9783	30	367
9784	30	1405
9785	30	454
9786	30	956
9787	30	539
9788	30	649
9789	30	1406
9790	30	1074
9791	30	350
9792	30	692
9793	30	1128
9794	30	1367
9795	30	648
9796	30	1192
9797	30	721
9798	30	1105
9799	30	579
9800	30	1407
9801	30	85
9802	30	1242
9803	30	478
9804	30	1008
9805	30	1408
9806	30	963
9807	30	521
9808	30	1059
9809	30	1233
9810	30	712
9811	30	433
9812	30	607
9813	30	346
9814	30	192
9815	30	1159
9816	30	1297
9817	30	1409
9818	30	463
9819	30	1366
9820	30	854
9821	30	1166
9822	30	147
9823	30	802
9824	30	270
9825	30	390
9826	30	152
9827	30	725
9828	30	954
9829	30	618
9830	30	584
9831	30	1168
9832	30	1073
9833	30	773
9834	30	413
9835	30	958
9836	30	537
9837	30	402
9838	30	21
9839	30	1278
9840	30	1410
9841	30	148
9842	30	88
9843	30	878
9844	30	278
9845	30	1093
9846	30	13
9847	30	187
9848	31	186
9849	31	466
9850	31	262
9851	31	252
9852	31	806
9853	31	863
9854	31	151
9855	31	116
9856	31	120
9857	31	10
9858	31	308
9859	31	584
9860	31	1163
9861	31	412
9862	31	1297
9863	31	987
9864	31	454
9865	31	1293
9866	31	50
9867	31	192
9868	31	401
9869	31	478
9870	31	1233
9871	31	83
9872	31	58
9873	31	1156
9874	31	814
9875	31	975
9876	31	33
9877	31	692
9878	31	29
9879	31	1228
9880	31	428
9881	31	642
9882	31	251
9883	31	500
9884	31	157
9885	31	387
9886	31	811
9887	31	175
9888	31	626
9889	31	140
9890	31	39
9891	31	178
9892	31	450
9893	31	1276
9894	31	898
9895	31	153
9896	31	544
9897	31	1066
9898	31	970
9899	31	70
9900	31	17
9901	31	666
9902	31	293
9903	31	1100
9904	31	525
9905	31	216
9906	31	187
9907	31	977
9908	31	978
9909	31	1372
9910	31	1132
9911	31	1185
9912	31	9
9913	31	684
9914	31	465
9915	31	76
9916	31	144
9917	31	1043
9918	31	117
9919	31	1253
9920	31	844
9921	31	61
9922	31	261
9923	31	126
9924	31	585
9925	31	31
9926	31	693
9927	31	125
9928	31	130
9929	31	1234
9930	31	1086
9931	31	1214
9932	31	118
9933	31	156
9934	31	1062
9935	31	105
9936	31	688
9937	31	227
9938	31	269
9939	31	234
9940	31	1024
9941	31	5
9942	31	670
9943	31	87
9944	31	15
9945	31	1392
9946	31	71
9947	31	6
9948	31	1067
9949	31	515
9950	31	8
9951	31	357
9952	31	547
9953	31	864
9954	31	63
9955	31	331
9956	31	434
9957	31	92
9958	31	1242
9959	31	12
9960	31	414
9961	31	219
9962	31	210
9963	31	698
9964	31	44
9965	31	576
9966	31	320
9967	31	399
9968	31	49
9969	31	1122
9970	31	283
9971	31	586
9972	31	467
9973	31	246
9974	31	1243
9975	31	358
9976	31	54
9977	31	949
9978	31	103
9979	31	460
9980	31	315
9981	31	270
9982	31	461
9983	31	445
9984	31	3
9985	31	860
9986	31	1052
9987	31	138
9988	31	206
9989	31	370
9990	31	91
9991	31	398
9992	31	244
9993	31	691
9994	31	539
9995	31	21
9996	31	379
9997	31	391
9998	31	253
9999	31	1042
10000	31	652
10001	31	345
10002	31	38
10003	31	495
10004	31	228
10005	31	446
10006	31	267
10007	31	981
10008	31	444
10009	31	106
10010	31	1408
10011	31	13
10012	31	149
10013	31	1248
10014	31	34
10015	31	19
10016	31	866
10017	31	119
10018	31	114
10019	31	290
10020	31	20
10021	31	352
10022	31	280
10023	31	1166
10024	31	538
10025	31	36
10026	31	86
10027	31	1203
10028	31	556
10029	31	507
10030	31	128
10031	31	879
10032	31	627
10033	31	780
10034	31	1220
10035	31	870
10036	31	48
10037	31	1435
10038	31	1172
10039	31	22
10040	31	464
10041	31	706
10042	31	426
10043	31	442
10044	31	353
10045	31	933
10046	31	14
10047	31	763
10048	31	477
10049	31	1135
10050	31	665
10051	31	377
10052	31	432
10053	31	619
10054	31	1039
10055	31	749
10056	31	436
