rowcode	selection	commodity
13110	40	570
13111	40	898
13112	40	768
13113	40	959
13114	40	250
13115	40	832
13116	40	1389
13117	40	1000
13118	40	811
13119	40	59
13120	40	819
13121	40	493
13122	40	83
13123	40	24
13124	40	345
13125	40	742
13126	40	255
13127	40	221
13128	40	717
13129	40	1128
13130	40	744
13131	40	843
13132	40	776
13133	40	1480
13134	40	111
13135	40	579
13136	40	296
13137	40	657
13138	40	64
13139	40	308
13140	40	802
13141	40	670
13142	40	616
13143	40	395
13144	40	120
13145	40	167
13146	40	971
13147	40	525
13148	40	562
13149	40	1181
13150	40	414
13151	40	228
13152	40	654
13153	40	387
13154	40	404
13155	40	783
13156	40	310
13157	40	1454
13158	40	391
13159	40	42
13160	40	75
13161	40	238
13162	40	1231
13163	40	416
13164	40	437
13165	40	1246
13166	40	116
13167	40	691
13168	40	591
13169	40	341
13170	40	33
13171	40	58
13172	40	298
13173	40	216
13174	40	1042
13175	40	2
13176	40	661
13177	40	258
13178	40	123
13179	40	642
13180	40	1216
13181	40	203
13182	40	125
13183	40	681
13184	40	409
13185	40	1257
13186	40	556
13187	40	1326
13188	40	63
13189	40	28
13190	40	1405
13191	40	996
13192	40	51
13193	40	1165
13194	40	646
13195	40	16
13196	40	1247
13197	40	1100
13198	40	957
13199	40	1222
13200	40	1263
13201	40	1151
13202	40	986
13203	40	62
13204	40	1353
13205	40	294
13206	40	67
13207	40	782
13208	40	866
13209	40	139
13210	40	992
13211	40	314
13212	40	1483
13213	40	1289
13214	40	60
13215	40	1027
13216	40	192
13217	40	751
13218	40	86
13219	40	74
13220	40	206
13221	40	538
13222	40	343
13223	40	1265
13224	40	169
13225	40	1385
13226	40	1234
13227	40	1262
13228	40	246
13229	40	870
13230	40	1235
13231	40	1406
13232	40	1036
13233	40	871
13234	40	888
13235	40	711
13236	40	1086
13237	40	48
13238	40	617
13239	40	478
13240	40	87
13241	40	1141
13242	40	647
13243	40	913
13244	40	1497
13245	40	721
13246	40	520
13247	40	1134
13248	40	1047
13249	40	491
13250	40	1028
13251	40	636
13252	40	495
13253	40	741
13254	40	101
13255	40	1138
13256	40	47
13257	40	155
13258	40	973
13259	40	668
13260	40	477
13261	40	1498
13262	40	1309
13263	40	1366
13264	40	284
13265	40	187
13266	40	105
13267	40	713
13268	40	511
13269	40	997
13270	40	113
13271	40	757
13272	40	245
13273	40	873
13274	40	57
13275	40	413
13276	40	327
13277	40	286
13278	40	507
13279	40	545
13280	40	909
13281	40	951
13282	40	489
13283	40	1026
13284	40	1278
13285	40	827
13286	40	182
13287	40	635
13288	40	1374
13289	40	1499
13290	40	500
13291	40	729
13292	40	1119
13293	40	980
13294	40	1432
13295	40	695
13296	40	247
13297	40	375
13298	40	49
13299	40	264
13300	40	1372
13301	40	823
13302	40	946
13303	40	547
13304	40	626
13305	41	1218
13306	41	283
13307	41	328
13308	41	17
13309	41	492
13310	41	865
13311	41	190
13312	41	819
13313	41	36
13314	41	120
13315	41	70
13316	41	175
13317	41	22
13318	41	11
13319	41	311
13320	41	976
13321	41	16
13322	41	210
13323	41	41
13324	41	146
13325	41	197
13326	41	650
13327	41	273
13328	41	748
13329	41	102
13330	41	1263
13331	41	105
13332	41	89
13333	41	107
13334	41	817
13335	41	29
13336	41	980
13337	41	1108
13338	41	1250
13339	41	695
13340	41	34
13341	41	257
13342	41	302
13343	41	790
13344	41	57
13345	41	55
13346	41	59
13347	41	111
13348	41	713
13349	41	438
13350	41	809
13351	41	731
13352	41	1248
13353	41	888
13354	41	173
13355	41	816
13356	41	464
13357	41	186
13358	41	987
13359	41	503
13360	41	376
13361	41	937
13362	41	1463
13363	41	83
13364	41	154
13365	41	234
13366	41	222
13367	41	711
13368	41	94
13369	41	1353
13370	41	19
13371	41	741
13372	41	828
13373	41	50
13374	41	467
13375	41	110
13376	41	950
13377	41	1243
13378	41	462
13379	41	823
13380	41	7
13381	41	171
13382	41	310
13383	41	848
13384	41	500
13385	41	42
13386	41	1479
13387	41	448
13388	41	54
13389	41	191
13390	41	434
13391	41	133
13392	41	892
13393	41	873
13394	41	25
13395	41	20
13396	41	35
13397	41	207
13398	41	679
13399	41	618
13400	41	10
13401	41	219
13402	41	635
13403	41	174
13404	41	26
13405	41	327
13406	41	744
13407	41	121
13408	41	773
13409	41	1065
13410	41	144
13411	41	917
13412	41	18
13413	41	941
13414	41	320
13415	41	404
13416	41	528
13417	41	2
13418	41	905
13419	41	1002
13420	41	996
13421	41	381
13422	41	78
13423	41	593
13424	41	379
13425	41	314
13426	41	845
13427	41	449
13428	41	611
13429	41	113
13430	41	946
13431	41	364
13432	41	1043
13433	41	359
13434	41	39
13435	41	203
13436	41	221
13437	41	114
13438	41	115
13439	41	874
13440	41	58
13441	41	991
13442	41	140
13443	41	564
13444	41	182
13445	41	69
13446	41	333
13447	41	243
13448	41	1481
13449	41	204
13450	41	126
13451	41	401
13452	41	698
13453	41	65
13454	41	43
13455	41	360
13456	41	1038
13457	41	884
13458	41	588
13459	41	544
13460	41	515
13461	41	466
13462	41	1042
13463	41	1265
13464	41	72
13465	41	269
13466	41	116
13467	41	294
13468	41	4
13469	41	1236
13470	41	520
13471	41	765
13472	41	465
13473	41	122
13474	41	206
13475	41	461
13476	41	552
13477	41	150
13478	41	756
13479	41	1156
13480	41	578
13481	41	938
13482	41	450
13483	41	352
13484	41	129
13485	41	1084
13486	41	31
13487	41	956
13488	41	51
13489	41	143
13490	41	616
13491	41	1276
13492	41	640
13493	41	753
13494	41	3
13495	41	487
13496	41	673
13497	41	489
13498	41	984
13499	41	759
13500	41	1027
13501	41	1405
13502	41	139
13503	41	1222
13504	41	1095
13505	41	883
13506	41	782
13507	41	92
13508	41	1480
13509	41	351
13510	41	1424
13511	41	217
13512	41	864
13513	41	295
13514	41	708
13515	41	474
13516	41	426
13517	41	427
13518	41	106
13519	41	1489
13520	41	30
13521	41	975
13522	41	274
13523	41	642
13524	41	665
13525	41	558
13526	41	28
13527	41	123
13528	41	88
13529	41	6
13530	41	1216
13531	41	231
13532	41	686
13533	41	15
13534	41	532
13535	41	811
13536	41	959
13537	41	292
13538	41	250
13539	41	56
13540	41	147
13541	41	71
13542	41	837
13543	41	285
13544	42	144
13545	42	1166
13546	42	996
13547	42	17
13548	42	1220
13549	42	155
13550	42	642
13551	42	1218
13552	42	819
13553	42	5
13554	42	55
13555	42	585
13556	42	133
13557	42	7
13558	42	1276
13559	42	6
13560	42	401
13561	42	110
13562	42	1222
13563	42	888
13564	42	352
13565	42	78
13566	42	169
13567	42	19
13568	42	766
13569	42	409
13570	42	99
13571	42	986
13572	42	58
13573	42	515
13574	42	616
13575	42	461
13576	42	474
13577	42	54
13578	42	1241
13579	42	1456
13580	42	1480
13581	42	1285
13582	42	1250
13583	42	1221
13584	42	186
13585	42	134
13586	42	254
13587	42	59
13588	42	1156
13589	42	156
13590	42	251
13591	42	765
13592	42	1063
13593	42	114
13594	42	1032
13595	42	768
13596	42	810
13597	42	279
13598	42	129
13599	42	975
13600	42	597
13601	42	826
13602	42	773
13603	42	412
13604	42	135
13605	42	3
13606	42	102
13607	42	320
13608	42	146
13609	42	950
13610	42	1038
13611	42	544
13612	42	884
13613	42	67
13614	42	828
13615	42	50
13616	42	1102
13617	42	69
13618	42	331
13619	42	1234
13620	42	231
13621	42	326
13622	42	1086
13623	42	116
13624	42	1043
13625	42	53
13626	42	751
13627	42	140
13628	42	1231
13629	42	130
13630	42	126
13631	42	1095
13632	42	1224
13633	42	33
13634	42	20
13635	42	29
13636	42	31
13637	42	219
13638	42	790
13639	42	360
13640	42	38
13641	42	70
13642	42	121
13643	42	1042
13644	42	122
13645	42	520
13646	42	351
13647	42	89
13648	42	1371
13649	42	22
13650	42	832
13651	42	487
13652	42	228
13653	42	750
13654	42	11
13655	42	72
13656	42	10
13657	42	1247
13658	42	18
13659	42	698
13660	42	670
13661	42	94
13662	42	125
13663	42	1490
13664	42	36
13665	42	379
13666	42	83
13667	42	139
13668	42	30
13669	42	466
13670	42	138
13671	42	1170
13672	42	414
13673	42	79
13674	42	39
13675	42	86
13676	42	753
13677	42	732
13678	42	370
13679	42	650
13680	42	1242
13681	42	21
13682	42	88
13683	42	112
13684	42	404
13685	42	1233
13686	42	712
13687	42	1228
13688	42	153
13689	42	467
13690	42	341
13691	42	1293
13692	42	987
13693	42	314
13694	42	262
13695	42	111
13696	42	786
13697	42	175
13698	42	63
13699	42	161
13700	42	795
13701	42	66
13702	42	1243
13703	42	913
13704	42	44
13705	42	816
13706	43	70
13707	43	17
13708	43	54
13709	43	175
13710	43	52
13711	43	975
13712	43	724
13713	43	60
13714	43	18
13715	43	1220
13716	43	135
13717	43	980
13718	43	737
13719	43	103
13720	43	1005
13721	43	1128
13722	43	664
13723	43	186
13724	43	1243
13725	43	12
13726	43	10
13727	43	1456
13728	43	775
13729	43	11
13730	43	276
13731	43	379
13732	43	619
13733	43	6
13734	43	618
13735	43	384
13736	43	466
13737	43	381
13738	43	642
13739	43	160
13740	43	753
13741	43	544
13742	43	22
13743	43	1352
13744	43	36
13745	43	1043
13746	43	190
13747	43	426
13748	43	182
13749	43	72
13750	43	302
13751	43	567
13752	43	138
13753	43	90
13754	43	133
13755	43	97
13756	43	39
13757	43	86
13758	43	96
13759	43	4
13760	43	114
13761	43	356
13762	43	5
13763	43	314
13764	43	660
13765	43	671
13766	43	1285
13767	43	464
13768	43	351
13769	43	376
13770	43	1
13771	43	50
13772	43	141
13773	43	34
13774	43	436
13775	43	234
13776	43	732
13777	43	848
13778	43	222
13779	43	789
13780	43	211
13781	43	319
13782	43	434
13783	43	271
13784	43	161
13785	43	565
13786	43	577
13787	43	116
13788	43	543
13789	43	78
13790	43	1482
13791	43	279
13792	43	91
13793	43	1370
13794	43	203
13795	43	1253
13796	43	748
13797	43	341
13798	43	126
13799	43	247
13800	43	239
13801	43	1248
13802	43	450
13803	43	473
13804	43	246
13805	43	231
13806	43	107
13807	43	698
13808	43	956
13809	43	444
13810	43	798
13811	43	1222
13812	43	174
13813	43	414
13814	43	311
13815	43	515
13816	43	122
13817	43	987
13818	43	110
13819	43	261
13820	43	503
13821	43	1483
13822	43	391
13823	43	102
13824	43	15
13825	43	1267
13826	43	295
13827	43	291
13828	43	404
13829	43	818
13830	43	540
13831	43	950
13832	43	310
13833	43	238
13834	43	1235
13835	43	1214
13836	43	597
13837	43	1030
13838	43	267
13839	43	449
13840	43	320
13841	43	520
13842	43	1008
13843	43	71
13844	43	28
13845	43	1296
13846	43	19
13847	43	144
13848	43	350
13849	43	536
13850	43	563
13851	43	776
13852	43	461
13853	43	556
13854	43	850
13855	43	125
13856	43	872
13857	43	719
13858	43	410
13859	43	228
13860	43	40
13861	43	243
13862	43	568
13863	43	690
13864	43	1095
13865	43	140
13866	43	467
13867	43	1326
13868	43	75
13869	43	156
13870	43	430
13871	43	157
13872	43	56
13873	43	549
13874	43	315
13875	43	972
13876	43	947
13877	43	128
13878	43	345
13879	43	1351
13880	43	119
13881	43	3
13882	43	31
13883	43	706
13884	43	963
13885	43	139
13886	43	468
13887	43	559
13888	43	1185
13889	43	1463
13890	43	278
13891	43	69
13892	43	424
13893	43	251
13894	43	648
13895	43	588
13896	43	257
13897	43	33
13898	43	29
13899	43	978
13900	43	977
13901	43	41
13902	43	143
13903	43	191
13904	43	610
13905	43	695
13906	43	121
13907	43	809
13908	43	492
13909	43	270
13910	43	250
13911	43	711
13912	43	255
13913	43	169
13914	43	248
13915	43	27
13916	43	357
13917	43	184
13918	43	1038
13919	43	129
13920	43	130
13921	43	726
13922	43	173
13923	43	828
13924	43	328
13925	43	146
13926	43	1063
13927	43	30
13928	43	20
13929	43	686
13930	43	115
13931	43	817
13932	43	171
13933	43	937
13934	43	731
13935	43	806
13936	43	280
13937	43	67
13938	43	283
13939	43	993
13940	43	909
13941	43	326
13942	43	940
13943	43	142
13944	43	756
13945	43	891
13946	43	845
13947	43	470
13948	43	87
13949	43	235
13950	43	924
13951	43	206
13952	43	388
13953	43	147
13954	43	51
13955	43	268
13956	43	666
13957	43	564
13958	43	852
13959	43	219
13960	43	195
13961	43	256
13962	43	862
13963	43	1084
13964	43	635
13965	43	1161
13966	43	92
13967	43	94
13968	43	587
13969	43	1089
13970	43	1356
13971	43	331
13972	43	742
13973	43	816
13974	43	901
13975	43	847
13976	43	149
13977	43	516
13978	43	550
13979	43	1484
13980	43	687
13981	43	113
13982	43	673
13983	43	106
13984	43	333
13985	43	192
13986	43	155
13987	43	205
13988	43	382
13989	43	474
13990	43	187
13991	43	751
13992	43	670
13993	43	885
13994	43	1493
13995	43	557
13996	43	380
13997	43	1203
13998	43	347
13999	43	621
14000	43	1124
14001	43	118
14002	43	973
14003	43	53
14004	43	1250
14005	43	920
14006	43	1102
14007	43	1162
14008	43	1405
14009	43	962
14010	43	1371
14011	43	105
14012	43	636
14013	43	8
14014	43	413
14015	43	583
14016	43	61
14017	43	179
14018	43	735
14019	43	898
14020	43	1170
14021	43	208
14022	43	372
14023	43	761
14024	43	76
14025	43	1146
14026	43	826
14027	43	1345
14028	43	324
14029	43	148
14030	43	43
14031	43	849
14032	43	661
14033	43	804
14034	43	477
14035	43	960
14036	43	1073
14037	43	512
14038	43	777
14039	43	1334
14040	43	312
14041	43	782
14042	43	1042
14043	43	1494
14044	43	915
14045	43	1028
14046	43	402
14047	43	1239
14048	43	2
14049	43	986
14050	43	493
14051	43	1122
14052	43	1368
14053	43	306
14054	43	1141
14055	43	873
14056	43	907
14057	43	294
14058	43	1431
14059	43	21
14060	43	768
14061	43	1154
14062	43	145
14063	43	679
14064	43	608
14065	43	1181
14066	43	1209
14067	43	650
14068	43	959
14069	43	120
14070	43	1086
14071	43	7
14072	43	741
14073	43	111
14074	43	658
14075	43	392
14076	43	14
14077	43	465
14078	43	996
14079	43	506
14080	43	795
14081	43	507
14082	43	1485
14083	43	863
14084	43	178
14085	43	197
14086	43	446
14087	43	916
14088	43	990
14089	43	1242
14090	43	712
14091	43	1168
14092	43	576
14093	43	600
14094	43	301
14095	43	843
14096	43	62
14097	43	59
14098	43	688
14099	43	1441
14100	43	471
14101	43	1495
14102	43	151
14103	43	95
14104	43	352
14105	43	662
14106	43	451
14107	43	627
14108	43	442
14109	43	227
14110	43	287
14111	43	132
14112	43	204
14113	43	249
14114	43	398
14115	43	336
14116	44	650
14117	44	19
14118	44	10
14119	44	22
14120	44	186
14121	44	83
14122	44	144
14123	44	741
14124	44	55
14125	44	410
14126	44	673
14127	44	399
14128	44	36
14129	44	175
14130	44	94
14131	44	766
14132	44	1063
14133	44	72
14134	44	286
14135	44	515
14136	44	206
14137	44	556
14138	44	116
14139	44	813
14140	44	279
14141	44	132
14142	44	78
14143	44	664
14144	44	110
14145	44	18
14146	44	467
14147	44	77
14148	44	2
14149	44	70
14150	44	463
14151	44	1043
14152	44	11
14153	44	150
14154	44	210
14155	44	120
14156	44	552
14157	44	222
14158	44	17
14159	44	302
14160	44	29
14161	44	642
14162	44	361
14163	44	97
14164	44	1
14165	44	12
14166	44	122
14167	44	135
14168	44	809
14169	44	693
14170	44	50
14171	44	66
14172	44	727
14173	44	610
14174	44	173
14175	44	171
14176	44	31
14177	44	51
14178	44	817
14179	44	765
14180	44	545
14181	44	28
14182	44	345
14183	44	349
14184	44	254
14185	44	6
14186	44	828
14187	44	975
14188	44	216
14189	44	977
14190	44	1248
14191	44	96
14192	44	568
14193	44	133
14194	44	341
14195	44	619
14196	44	559
14197	44	196
14198	44	954
14199	44	1113
14200	44	886
14201	44	585
14202	44	897
14203	44	59
14204	44	121
14205	44	987
14206	44	30
14207	44	544
14208	44	231
14209	44	466
14210	44	114
14211	44	564
14212	44	535
14213	44	768
14214	44	742
14215	44	695
14216	44	269
14217	44	54
14218	44	1024
14219	44	174
14220	44	795
14221	44	748
14222	44	203
14223	44	698
14224	44	616
14225	44	76
14226	44	816
14227	44	102
14228	44	44
14229	44	328
14230	44	113
14231	44	406
14232	44	414
14233	44	146
14234	44	20
14235	44	400
14236	44	296
14237	44	112
14238	44	687
14239	44	407
14240	44	41
14241	44	191
14242	44	251
14243	44	7
14244	44	404
14245	44	577
14246	44	105
14247	44	1166
14248	44	327
14249	44	284
14250	44	1276
14251	44	1086
14252	44	1236
14253	44	438
14254	44	824
14255	44	182
14256	44	293
14257	44	1038
14258	44	126
14259	44	654
14260	44	976
14261	44	751
14262	44	597
14263	44	1372
14264	44	53
14265	44	579
14266	44	26
14267	44	711
14268	44	350
14269	44	64
14270	44	815
14271	44	16
14272	44	717
14273	44	1084
14274	44	376
14275	44	796
14276	44	69
14277	44	660
14278	44	541
14279	44	5
14280	44	123
14281	44	219
14282	44	810
14283	44	980
14284	44	109
14285	44	520
14286	44	366
14287	44	34
14288	44	331
14289	44	1009
14290	44	570
14291	44	452
14292	44	314
14293	44	234
14294	44	950
14295	44	914
14296	44	445
14297	44	812
14298	44	884
14299	44	1015
14300	44	418
14301	44	221
14302	44	469
14303	44	492
14304	44	79
14305	44	1306
14306	44	508
14307	44	450
14308	44	352
14309	44	753
14310	44	971
14311	44	130
14312	44	671
14313	44	551
14314	44	1120
14315	44	1367
14316	44	1265
14317	44	959
14318	44	526
14319	44	262
14320	44	1239
14321	44	1014
14322	44	1026
14323	44	3
14324	44	395
14325	44	104
14326	44	786
14327	44	381
14328	44	129
14329	44	1496
14330	44	782
14331	44	744
14332	44	294
14333	44	343
14334	44	283
14335	44	149
14336	44	43
14337	44	320
14338	44	39
14339	44	139
14340	44	1242
14341	44	141
14342	44	769
14343	44	1042
14344	44	227
14345	44	138
14346	45	110
14347	45	12
14348	45	144
14349	45	544
14350	45	466
14351	45	401
14352	45	122
14353	45	102
14354	45	308
14355	45	522
14356	45	399
14357	45	1242
14358	45	1
14359	45	75
14360	45	1276
14361	45	950
14362	45	410
14363	45	1236
14364	45	22
14365	45	17
14366	45	303
14367	45	63
14368	45	146
14369	45	682
14370	45	59
14371	45	99
14372	45	975
14373	45	83
14374	45	30
14375	45	129
14376	45	515
14377	45	121
14378	45	70
14379	45	279
14380	45	987
14381	45	29
14382	45	28
14383	45	126
14384	45	1081
14385	45	18
14386	45	71
14387	45	191
14388	45	817
14389	45	211
14390	45	809
14391	45	1456
14392	45	10
14393	45	213
14394	45	1038
14395	45	123
14396	45	64
14397	45	254
14398	45	1005
14399	45	430
14400	45	713
14401	45	552
14402	45	55
14403	45	790
14404	45	19
14405	45	6
14406	45	917
14407	45	86
14408	45	251
14409	45	16
14410	45	888
14411	45	116
14412	45	1241
14413	45	664
14414	45	78
14415	45	94
14416	45	135
14417	45	160
14418	45	175
14419	45	404
14420	45	352
14421	45	775
14422	45	133
14423	45	1156
14424	45	120
14425	45	827
14426	45	826
14427	45	168
14428	45	72
14429	45	50
14430	45	125
14431	45	155
14432	45	878
14433	45	269
14434	45	1025
14435	45	298
14436	45	31
14437	45	54
14438	45	320
14439	45	810
14440	45	134
14441	45	41
14442	45	333
14443	45	261
14444	45	1147
14445	45	38
14446	45	995
14447	45	996
14448	45	532
14449	45	328
14450	45	33
14451	45	69
14452	45	206
14453	45	795
14454	45	294
14455	45	219
14456	45	1235
14457	45	914
14458	45	39
14459	45	81
14460	45	186
14461	45	505
14462	45	1301
14463	45	1313
14464	45	21
14465	45	691
14466	45	43
14467	45	182
14468	45	753
14469	45	111
14470	45	8
14471	45	868
14472	45	808
14473	45	293
14474	45	243
14475	45	773
14476	45	447
14477	45	425
14478	45	1480
14479	45	465
14480	45	5
14481	45	132
14482	45	3
14483	45	1143
14484	45	665
14485	45	1222
14486	45	4
14487	45	1263
14488	45	58
14489	45	234
14490	45	763
14491	45	87
14492	45	161
14493	45	873
14494	45	53
14495	45	1057
14496	45	314
14497	45	467
14498	45	51
14499	45	768
14500	45	687
14501	45	174
14502	45	36
14503	45	302
14504	45	1132
14505	45	44
14506	45	711
14507	45	138
14508	45	828
14509	45	650
14510	45	7
14511	45	1000
14512	45	98
14513	45	150
14514	45	812
14515	45	360
14516	45	597
14517	45	377
14518	45	1218
14519	45	559
14520	45	782
14521	45	844
14522	45	766
14523	45	724
14524	45	1063
14525	45	169
14526	45	461
14527	45	445
14528	45	699
14529	45	474
14530	45	698
14531	45	1024
14532	45	816
14533	46	55
14534	46	19
14535	46	657
14536	46	10
14537	46	17
14538	46	1231
14539	46	1058
14540	46	461
14541	46	474
14542	46	135
14543	46	741
14544	46	6
14545	46	872
14546	46	101
14547	46	50
14548	46	1276
14549	46	1236
14550	46	1240
14551	46	1482
14552	46	110
14553	46	5
14554	46	379
14555	46	157
14556	46	326
14557	46	323
14558	46	460
14559	46	156
14560	46	1180
14561	46	850
14562	46	133
14563	46	138
14564	46	1234
14565	46	765
14566	46	729
14567	46	828
14568	46	36
14569	46	410
14570	46	316
14571	46	789
14572	46	143
14573	46	790
14574	46	996
14575	46	451
14576	46	279
14577	46	618
14578	46	1156
14579	46	544
14580	46	22
14581	46	1
14582	46	845
14583	46	274
14584	46	419
14585	46	525
14586	46	83
14587	46	113
14588	46	94
14589	46	1143
14590	46	91
14591	46	1102
14592	46	1098
14593	46	698
14594	46	515
14595	46	1038
14596	46	146
14597	46	812
14598	46	1214
14599	46	727
14600	46	1485
14601	46	1063
14602	46	401
14603	46	18
14604	46	175
14605	46	1418
14606	46	174
14607	46	1486
14608	46	360
14609	46	44
14610	46	232
14611	46	1265
14612	46	234
14613	46	711
14614	46	465
14615	46	54
14616	46	116
14617	46	122
14618	46	1456
14619	46	949
14620	46	1250
14621	46	254
14622	46	898
14623	46	186
14624	46	140
14625	46	671
14626	46	565
14627	46	258
14628	46	112
14629	46	33
14630	46	782
14631	46	768
14632	46	766
14633	46	206
14634	46	11
14635	46	235
14636	46	114
14637	46	231
14638	46	717
14639	46	12
14640	46	70
14641	46	1043
14642	46	99
14643	46	29
14644	46	773
14645	46	320
14646	46	823
14647	46	79
14648	46	399
14649	46	88
14650	46	650
14651	46	381
14652	46	404
14653	46	191
14654	46	909
14655	46	134
14656	46	58
14657	46	72
14658	46	654
14659	46	907
14660	46	382
14661	46	1333
14662	46	261
14663	46	783
14664	46	472
14665	46	449
14666	46	7
14667	46	826
14668	46	1100
14669	46	827
14670	46	547
14671	46	182
14672	46	1314
14673	46	40
14674	46	228
14675	46	39
14676	46	563
14677	46	251
14678	46	1389
14679	46	270
14680	46	64
14681	46	970
14682	46	359
14683	46	438
14684	46	256
14685	46	619
14686	46	987
14687	46	467
14688	46	202
14689	46	173
14690	46	219
14691	46	111
14692	46	552
14693	46	31
14694	46	67
14695	46	132
14696	46	141
14697	46	778
14698	46	769
14699	46	585
14700	46	450
14701	46	196
14702	46	357
14703	46	740
14704	46	426
14705	46	398
14706	46	1241
14707	46	284
14708	46	302
14709	46	1242
14710	46	516
14711	46	468
14712	46	97
14713	46	751
14714	46	597
14715	46	445
14716	46	528
14717	46	1402
14718	46	587
14719	46	81
14720	46	522
14721	46	105
14722	46	80
14723	46	41
14724	46	121
14725	46	744
14726	46	221
14727	46	69
14728	46	21
14729	46	227
14730	46	952
14731	46	1026
14732	46	351
14733	46	155
14734	46	684
14735	46	1016
14736	46	642
14737	46	695
14738	46	1218
14739	46	570
14740	46	1175
14741	46	1086
14742	46	466
14743	46	269
14744	46	1042
14745	46	817
14746	46	1221
14747	46	77
14748	46	16
14749	46	977
14750	46	352
14751	46	353
14752	46	20
14753	46	150
14754	46	748
14755	46	950
14756	46	724
14757	46	120
14758	46	628
14759	46	503
14760	46	686
14761	46	1355
14762	46	797
14763	46	1235
14764	46	413
14765	46	664
14766	46	418
14767	46	331
14768	46	1253
14769	46	905
14770	46	1366
14771	46	624
14772	46	85
14773	46	104
14774	46	430
14775	46	1074
14776	46	493
14777	46	1252
14778	46	272
14779	46	42
14780	46	229
14781	46	115
14782	46	295
14783	46	87
14784	46	919
14785	46	160
14786	46	759
14787	46	1285
14788	46	102
14789	46	816
14790	46	414
14791	46	612
14792	46	832
14793	46	487
14794	46	930
14795	46	303
14796	46	90
14797	46	806
14798	46	387
14799	46	637
14800	46	1480
14801	46	1309
14802	46	475
14803	46	280
14804	46	310
14805	46	616
14806	46	745
14807	46	1222
14808	46	1243
14809	46	1289
14810	46	48
14811	46	749
14812	46	870
14813	46	298
14814	46	416
14815	46	347
14816	46	14
14817	46	417
14818	46	247
14819	46	51
14820	46	432
14821	46	500
14822	46	267
14823	46	892
14824	46	687
14825	46	1232
14826	46	470
14827	46	1018
14828	46	76
14829	46	433
14830	46	385
14831	46	801
14832	46	894
14833	46	93
14834	46	336
14835	46	49
14836	46	1049
14837	46	787
14838	46	34
14839	46	197
14840	46	972
14841	46	1181
14842	46	1500
14843	46	129
14844	46	1081
14845	46	1358
14846	46	1301
14847	46	630
14848	46	645
14849	46	376
14850	46	126
14851	46	142
14852	46	975
14853	46	190
14854	46	811
14855	46	661
14856	46	721
14857	46	505
14858	46	26
14859	46	626
14860	46	540
14861	46	1000
14862	46	1101
14863	46	507
14864	46	864
14865	46	1501
14866	46	734
14867	46	149
14868	46	144
14869	46	857
14870	46	463
14871	46	57
14872	46	846
14873	46	916
14874	46	265
14875	46	999
14876	46	976
14877	46	424
14878	46	536
14879	46	98
14880	46	708
14881	46	993
14882	46	8
14883	46	119
14884	46	118
14885	46	559
14886	46	824
14887	46	1108
14888	46	746
14889	46	617
14890	46	1386
14891	46	448
14892	46	327
14893	46	1239
14894	46	358
14895	46	296
14896	46	161
14897	46	757
14898	46	151
14899	46	314
14900	46	117
14901	46	712
14902	46	713
14903	46	539
14904	46	1484
14905	46	804
14906	46	1307
14907	46	1342
14908	46	428
14909	46	342
14910	46	1044
14911	46	131
14912	46	1059
14913	46	1502
14914	46	3
14915	46	1364
14916	46	402
14917	46	1503
14918	46	1066
14919	46	59
14920	46	96
14921	46	2
14922	46	770
14923	46	306
14924	46	869
14925	46	28
14926	46	647
14927	46	595
14928	46	610
14929	46	388
14930	46	964
14931	46	621
14932	46	810
14933	46	636
14934	46	239
14935	46	520
14936	46	1483
14937	46	43
14938	46	30
14939	46	147
14940	46	1204
14941	46	283
14942	46	737
14943	46	568
14944	46	981
14945	46	1432
14946	46	1076
14947	46	179
14948	46	883
14949	46	627
14950	46	841
14951	46	255
14952	46	1326
14953	46	171
14954	46	856
14955	46	4
14956	46	1123
14957	46	986
14958	46	154
14959	46	469
14960	46	201
14961	46	425
14962	46	1009
14963	46	785
14964	46	945
14965	46	962
14966	46	1248
14967	46	250
14968	46	1219
14969	46	415
14970	46	1168
14971	46	477
14972	46	1112
14973	46	1215
14974	46	1383
14975	46	78
14976	46	15
14977	46	315
14978	46	980
14979	46	690
14980	46	594
14981	46	246
14982	46	1504
14983	46	1065
14984	46	222
14985	46	753
14986	46	53
14987	46	212
14988	46	325
14989	46	308
14990	46	691
14991	46	795
14992	46	75
14993	46	168
14994	46	611
14995	46	294
14996	46	492
14997	46	38
14998	46	211
